"camis","dba","boro","cuisine_description","inspection_date","action","critical_flag","score","grade","inspection_type","violation_description"
"40377385","NAPOLI PIZZA","Queens","Pizza","2024-10-07T00:00:00.000","Violations were cited in the following area(s).","Not Critical","13","A","Cycle Inspection / Initial Inspection","Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance."
"50139530","RICE PIE","Brooklyn","Chinese","2024-01-29T00:00:00.000","Violations were cited in the following area(s).","Critical","46",,"Cycle Inspection / Initial Inspection","Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures"
"50144721","TINTO TAPAS RESTAURANT & WINE BAR","Manhattan","Spanish","2024-03-07T00:00:00.000","Violations were cited in the following area(s).","Critical","12","A","Pre-permit (Operational) / Initial Inspection","Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding."
"50108737","UBER","Manhattan","American","2026-05-27T00:00:00.000","Violations were cited in the following area(s).","Critical","21",,"Cycle Inspection / Initial Inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"41360136","BUTTERFIELD KITCHEN","Manhattan","American","2022-12-02T00:00:00.000","Violations were cited in the following area(s).","Critical","18","B","Cycle Inspection / Re-inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"50171357","EARTHBAR","Manhattan","Juice, Smoothies, Fruit Salads","2026-02-11T00:00:00.000","Violations were cited in the following area(s).","Critical","63","C","Pre-permit (Operational) / Re-inspection","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor."
"50095499","DUNKIN","Brooklyn","Donuts","2024-05-02T00:00:00.000","Violations were cited in the following area(s).","Not Critical","11","A","Cycle Inspection / Initial Inspection","Thawing procedure improper."
"50105565","NO. 1 CHINESE FOOD","Brooklyn","Chinese","2024-01-03T00:00:00.000","Violations were cited in the following area(s).","Critical","17",,"Cycle Inspection / Initial Inspection","Evidence of rats or live rats in establishment's food or non-food areas."
"50061025","SUBWAY","Manhattan","Sandwiches","2023-06-28T00:00:00.000","Violations were cited in the following area(s).","Critical","65",,"Cycle Inspection / Initial Inspection","Evidence of mice or live mice in establishment's food or non-food areas."
"41665625","FORGTMENOT","Manhattan","American","2024-07-01T00:00:00.000","Violations were cited in the following area(s).","Not Critical","13","A","Cycle Inspection / Initial Inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50134844","BLIMPIE TWIN DONUT","Bronx","Sandwiches/Salads/Mixed Buffet","2024-11-04T00:00:00.000","Violations were cited in the following area(s).","Not Critical","9","A","Cycle Inspection / Initial Inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50125404","RAY'S HOMETOWN BAR","Brooklyn","American","2026-05-02T00:00:00.000","Violations were cited in the following area(s).","Not Critical",,,"Administrative Miscellaneous / Initial Inspection","Nuisance created or allowed to exist. Facility not free from unsafe, hazardous, offensive or annoying condition."
"50099887","DOUGHNUT PLANT","Brooklyn","Donuts","2025-07-29T00:00:00.000","Violations were cited in the following area(s).","Critical","22",,"Cycle Inspection / Initial Inspection","Food Protection Certificate (FPC) not held by manager or supervisor of food operations."
"50083072","G'S EATERY & BAKERY","Queens","Caribbean","2024-08-01T00:00:00.000","Violations were cited in the following area(s).","Not Critical","24","B","Cycle Inspection / Re-inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50138795","CAULDRON CHICKEN","Manhattan","Chicken","2026-01-20T00:00:00.000","Violations were cited in the following area(s).","Critical","62",,"Cycle Inspection / Initial Inspection","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor."
"50158234","NOONA'S ICE CREAM","Manhattan","Frozen Desserts","2025-12-11T00:00:00.000","Violations were cited in the following area(s).","Critical","12","A","Pre-permit (Operational) / Initial Inspection","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor."
"50101593","LUCKY GRAND BAKERY","Manhattan","Chinese","2026-02-02T00:00:00.000","Violations were cited in the following area(s).","Not Critical","22",,"Cycle Inspection / Initial Inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50145137","CAFE RUMI NY","Manhattan","Coffee/Tea","2024-01-12T00:00:00.000","Violations were cited in the following area(s).","Critical","75",,"Pre-permit (Operational) / Initial Inspection","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses."
"50103690","GENESIS","Queens","Tex-Mex","2024-04-25T00:00:00.000","Violations were cited in the following area(s).","Critical","12","A","Cycle Inspection / Initial Inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"50180830","LILY POND","Manhattan",,"1900-01-01T00:00:00.000",,"Not Applicable",,,,
"50155857","LULU'S BAKERY","Manhattan","Coffee/Tea","2024-10-07T00:00:00.000","Violations were cited in the following area(s).","Not Critical","11",,"Pre-permit (Non-operational) / Initial Inspection","Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment"
"50011959","PICADILLY HALL","Brooklyn","Jewish/Kosher","2024-04-02T00:00:00.000","Violations were cited in the following area(s).","Not Critical","9","A","Cycle Inspection / Initial Inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"41249550","INSIDE PARK AT ST. BART'S","Manhattan","American","2024-10-22T00:00:00.000","Violations were cited in the following area(s).","Not Critical","9","A","Cycle Inspection / Initial Inspection","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of."
"50124313","CAFE XOCHIMILCO","Queens","Spanish","2023-08-11T00:00:00.000","Violations were cited in the following area(s).","Critical","13","A","Pre-permit (Operational) / Re-inspection","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies."
"41088798","MENDYS RESTAURANT","Brooklyn","Jewish/Kosher","2024-07-18T00:00:00.000","Violations were cited in the following area(s).","Not Critical","13","A","Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50076178","EAT ITALIAN","Staten Island","Italian","2026-02-03T00:00:00.000","Violations were cited in the following area(s).","Critical","10","A","Cycle Inspection / Initial Inspection","Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed."
"50009411","DELICIAS CALENAS #4","Queens","Latin American","2025-12-10T00:00:00.000","Violations were cited in the following area(s).","Critical","44",,"Cycle Inspection / Initial Inspection","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies."
"50050384","FRIJOLITO'S RESTAURANT","Manhattan","Mexican","2023-06-12T00:00:00.000","Violations were cited in the following area(s).","Not Critical","19",,"Cycle Inspection / Initial Inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50083465","MALA PROJECT","Manhattan","Chinese","2022-12-28T00:00:00.000","Violations were cited in the following area(s).","Not Critical","11","A","Cycle Inspection / Re-inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50056945","UNION SQUARE CAFE/ DAILY PROVISIONS","Manhattan","American","2022-09-14T00:00:00.000","Violations were cited in the following area(s).","Critical","7","A","Cycle Inspection / Initial Inspection","After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2  hours, and from 70 °F to 41 °F or less within 4 additional hours."
"41423962","CAFE MIX","Brooklyn","Bottled Beverages","2024-06-22T00:00:00.000","Violations were cited in the following area(s).","Critical","35",,"Cycle Inspection / Initial Inspection","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan."
"50106938","SABLE'S","Manhattan","American","2025-07-21T00:00:00.000","Violations were cited in the following area(s).","Not Critical","9","A","Cycle Inspection / Initial Inspection","Thawing procedure improper."
"50043755","TWO HANDS TRIBECA","Manhattan","Australian","2025-07-25T00:00:00.000","Violations were cited in the following area(s).","Critical","12","A","Cycle Inspection / Initial Inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"50167267","ACRE","Brooklyn","Japanese","2025-07-22T00:00:00.000","Violations were cited in the following area(s).","Critical","19","N","Pre-permit (Operational) / Initial Inspection","Food, prohibited, from unapproved or unknown source, home canned or home prepared. Animal slaughtered, butchered or dressed (eviscerated, skinned) in establishment. Reduced Oxygen Packaged (ROP) fish not frozen before processing. ROP food prepared on premises transported to another site."
"50142078","PIZZA POTENZA CENTRALE","Manhattan","Pizza","2024-02-28T00:00:00.000","Violations were cited in the following area(s).","Not Critical","20",,"Pre-permit (Operational) / Initial Inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"41689690","ANNIE'S FIRST WOK","Brooklyn","Chinese","2024-10-17T00:00:00.000","Violations were cited in the following area(s).","Not Critical","12","A","Cycle Inspection / Initial Inspection","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient."
"50039280","LEAF BAR & LOUNGE","Queens","Asian/Asian Fusion","2022-11-04T00:00:00.000","Violations were cited in the following area(s).","Not Critical","9","A","Cycle Inspection / Initial Inspection","Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device."
"50121589","TOUS LES JOURS","Brooklyn","Bakery Products/Desserts","2023-05-15T00:00:00.000","Violations were cited in the following area(s).","Critical","44",,"Cycle Inspection / Initial Inspection","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred."
"50122525","AVENUE PIZZA","Brooklyn","Pizza","2024-08-29T00:00:00.000","Violations were cited in the following area(s).","Critical","37","C","Cycle Inspection / Re-inspection","Hot TCS food item not held at or above 140 °F."
"50107503","98K/ MR. BO BO","Queens","Other","2024-12-26T00:00:00.000","Violations were cited in the following area(s).","Critical","59","C","Cycle Inspection / Re-inspection","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses."
"50074604","HUANG MING HING","Brooklyn","Chinese","2024-11-06T00:00:00.000","Violations were cited in the following area(s).","Not Critical","24",,"Cycle Inspection / Initial Inspection","Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained."
"50046462","GENERAL TSO'S CHINESE RESTAURANT","Bronx","Chinese","2024-11-18T00:00:00.000","Violations were cited in the following area(s).","Not Critical","10","A","Cycle Inspection / Initial Inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50165148","LITTLE PIZZA","Queens","Pizza","2025-08-13T00:00:00.000","Violations were cited in the following area(s).","Critical","10","A","Pre-permit (Operational) / Re-inspection","Food Protection Certificate (FPC) not held by manager or supervisor of food operations."
"50147430","KENNEDY FRIED CHICKEN","Queens","Chicken","2024-09-30T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","Not Critical","81",,"Pre-permit (Operational) / Initial Inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50148929","THISBOWL NOHO","Manhattan","Australian","2024-08-12T00:00:00.000","Violations were cited in the following area(s).","Not Critical","37",,"Pre-permit (Operational) / Initial Inspection","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of."
